"filename", "language", "Log", "HTML", "Python", "Batch", "Verilog", "C++", "Ini", "C", "Markdown", "XML", "comment", "blank", "total"
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\isim\mips_tb_isim_beh.exe.sim\work\mips_tb_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 11, 12, 50
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\mips_summary.html", "HTML", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 80
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 14, 246
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\CTR.v", "Verilog", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 7, 17, 148
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\D2E.v", "Verilog", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\D_CMP.v", "Verilog", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\D_EXT.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\D_NPC.v", "Verilog", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 3, 5, 37
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\D_RF.v", "Verilog", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 1, 7, 55
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\E2M.v", "Verilog", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\E_ALU.v", "Verilog", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\F2D.v", "Verilog", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\F_IFU.v", "Verilog", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 7, 31
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\M2W.v", "Verilog", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 4, 55
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\M_DM.v", "Verilog", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 12, 94
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\STL.v", "Verilog", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 4, 14, 86
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\const.v", "Verilog", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 9, 4, 103
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\mips.v", "Verilog", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 11, 35, 290
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\mips_tb.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 26, 11, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\src\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 3, 2, 212
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 3, 2, 204
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\cpu\xilinxsim.ini", "Ini", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\mips.v", "Verilog", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 11, 35, 290
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\mips_tb.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 26, 11, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta2_1\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 3, 2, 212
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\dasm.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 7, 18, 230
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\fuse.log", "Log", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim.cmd", "Batch", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim.log", "Log", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\IFU_isim_beh.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\IFU_isim_beh.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\IFU_isim_beh.exe.sim\work\IFU_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 11, 12, 36
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\IFU_isim_beh.exe.sim\work\m_00000000002531487140_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 12, 37, 350
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\IFU_isim_beh.exe.sim\work\m_00000000004134447467_2073120511.c", "C", 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 12, 41, 338
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000000020641863_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1143, 0, 0, 12, 93, 1248
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000000779517222_3439442779.c", "C", 0, 0, 0, 0, 0, 0, 0, 3536, 0, 0, 12, 417, 3965
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000000843473622_1579609468.c", "C", 0, 0, 0, 0, 0, 0, 0, 566, 0, 0, 12, 98, 676
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000000862633427_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 12, 30, 240
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000000901353852_2433390638.c", "C", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 12, 17, 155
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000000914973822_2652076587.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 30, 292
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000001433536627_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 3109, 0, 0, 12, 511, 3632
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000001684722533_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 15137, 0, 0, 12, 1464, 16613
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000001726782177_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 1210, 0, 0, 12, 148, 1370
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 12, 26, 162
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000002531487140_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 287, 0, 0, 12, 35, 334
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000002549393827_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 12, 36, 312
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000003245694934_1652240620.c", "C", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 12, 17, 162
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000003403892620_3439442779.c", "C", 0, 0, 0, 0, 0, 0, 0, 3373, 0, 0, 12, 400, 3785
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000003417699582_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 14955, 0, 0, 12, 1455, 16422
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000003603397473_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 310, 0, 0, 12, 48, 370
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\m_00000000004283630335_3935346387.c", "C", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 12, 17, 113
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips.exe.sim\work\mips.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 11, 12, 48
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000020641863_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1179, 0, 0, 12, 101, 1292
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000779517222_3439442779.c", "C", 0, 0, 0, 0, 0, 0, 0, 3550, 0, 0, 12, 417, 3979
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000843473622_1579609468.c", "C", 0, 0, 0, 0, 0, 0, 0, 573, 0, 0, 12, 99, 684
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000901353852_2433390638.c", "C", 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 12, 20, 178
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000914973822_2652076587.c", "C", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 12, 33, 313
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000001433536627_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 3118, 0, 0, 12, 511, 3641
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 12, 22, 150
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000001684722533_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 15208, 0, 0, 12, 1464, 16684
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000001726782177_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 1226, 0, 0, 12, 155, 1393
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 12, 27, 171
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002531487140_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 12, 37, 350
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002549393827_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 12, 38, 326
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000003245694934_1652240620.c", "C", 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 12, 20, 187
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000003603397473_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 322, 0, 0, 12, 49, 383
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000004134447467_2073120511.c", "C", 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 12, 41, 338
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\m_00000000004283630335_3935346387.c", "C", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 12, 20, 124
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\isim\mips_tb_isim_beh.exe.sim\work\mips_tb_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 11, 12, 50
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\mips_summary.html", "HTML", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 80
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\run.py", "Python", 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 6, 13, 251
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\CTR.v", "Verilog", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 7, 17, 150
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\D2E.v", "Verilog", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\D_CMP.v", "Verilog", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\D_EXT.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\D_NPC.v", "Verilog", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 3, 5, 37
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\D_RF.v", "Verilog", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 1, 6, 49
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\E2M.v", "Verilog", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\E_ALU.v", "Verilog", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\F2D.v", "Verilog", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\F_IFU.v", "Verilog", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\M2W.v", "Verilog", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 4, 55
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\M_DM.v", "Verilog", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 11, 87
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\STL.v", "Verilog", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 4, 14, 87
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\const.v", "Verilog", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 9, 4, 103
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\mips.v", "Verilog", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 11, 35, 290
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\mips_tb.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 26, 11, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\src\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 3, 2, 212
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu\xilinxsim.ini", "Ini", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\fuse.log", "Log", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim.cmd", "Batch", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim.log", "Log", 584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 585
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000000020641863_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1143, 0, 0, 12, 93, 1248
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000000191784833_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 23561, 0, 0, 12, 2215, 25788
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000000843473622_1579609468.c", "C", 0, 0, 0, 0, 0, 0, 0, 1078, 0, 0, 12, 210, 1300
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000000901353852_2433390638.c", "C", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 12, 17, 155
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000000914973822_2652076587.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 30, 292
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000001604288459_2838810837.c", "C", 0, 0, 0, 0, 0, 0, 0, 398, 0, 0, 12, 66, 476
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p5\cpu_beta3\cpu_heavy1\cpu\isim\mips.exe.sim\work\m_00000000001726782177_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 1210, 0, 0, 12, 148, 1370
